DICOMMergeFieldID,MergeFieldID,DICOMSRTemplateID,Name,Description,IsActive,ValueXPath,UnitsXPath,FindingSite,Property,Modifier,HasOBContext,HasLateralityContext
1,200000,1, PELVIS AND UTERUS UTERUS UTERUS HEIGHT, PELVIS AND UTERUS UTERUS UTERUS HEIGHT,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='T-83000']/../item/concept[@codValue='11859-6']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='T-83000']/../item/concept[@codValue='11859-6']/../unit,Pelvis and Uterus,NULL,NULL,0,0
2,200001,1, PELVIS AND UTERUS UTERUS UTERUS HEIGHT MEAN MEAN VALUE CHOSEN, PELVIS AND UTERUS UTERUS UTERUS HEIGHT MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='T-83000']/../item/concept[@codValue='11859-6']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='T-83000']/../item/concept[@codValue='11859-6']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Pelvis and Uterus,NULL,NULL,0,0
3,200002,1, PELVIS AND UTERUS UTERUS UTERUS LENGTH, PELVIS AND UTERUS UTERUS UTERUS LENGTH,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='T-83000']/../item/concept[@codValue='11842-2']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='T-83000']/../item/concept[@codValue='11842-2']/../unit,Pelvis and Uterus,NULL,NULL,0,0
4,200003,1, PELVIS AND UTERUS UTERUS UTERUS LENGTH MEAN MEAN VALUE CHOSEN, PELVIS AND UTERUS UTERUS UTERUS LENGTH MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='T-83000']/../item/concept[@codValue='11842-2']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='T-83000']/../item/concept[@codValue='11842-2']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Pelvis and Uterus,NULL,NULL,0,0
5,200004,1, PELVIS AND UTERUS UTERUS UTERUS WIDTH, PELVIS AND UTERUS UTERUS UTERUS WIDTH,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='T-83000']/../item/concept[@codValue='11865-3']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='T-83000']/../item/concept[@codValue='11865-3']/../unit,Pelvis and Uterus,NULL,NULL,0,0
6,200005,1, PELVIS AND UTERUS UTERUS UTERUS WIDTH MEAN MEAN VALUE CHOSEN, PELVIS AND UTERUS UTERUS UTERUS WIDTH MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='T-83000']/../item/concept[@codValue='11865-3']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='T-83000']/../item/concept[@codValue='11865-3']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Pelvis and Uterus,NULL,NULL,0,0
7,200006,1, PELVIS AND UTERUS UTERUS UTERUS VOLUME, PELVIS AND UTERUS UTERUS UTERUS VOLUME,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='T-83000']/../item/concept[@codValue='33192-6']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='T-83000']/../item/concept[@codValue='33192-6']/../unit,Pelvis and Uterus,NULL,NULL,0,0
8,200007,1, PELVIS AND UTERUS CERVIX LENGTH, PELVIS AND UTERUS CERVIX LENGTH,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='11961-0']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='11961-0']/../unit,Pelvis and Uterus,NULL,NULL,0,0
9,200008,1, PELVIS AND UTERUS CERVIX LENGTH MEAN MEAN VALUE CHOSEN, PELVIS AND UTERUS CERVIX LENGTH MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='11961-0']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='11961-0']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Pelvis and Uterus,NULL,NULL,0,0
10,200009,1, PELVIS AND UTERUS ENDOMETRIUM THICKNESS, PELVIS AND UTERUS ENDOMETRIUM THICKNESS,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='12145-9']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='12145-9']/../unit,Pelvis and Uterus,NULL,NULL,0,0
11,200010,1, PELVIS AND UTERUS ENDOMETRIUM THICKNESS MEAN MEAN VALUE CHOSEN, PELVIS AND UTERUS ENDOMETRIUM THICKNESS MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='12145-9']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='12145-9']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Pelvis and Uterus,NULL,NULL,0,0
12,200011,1, PELVIS AND UTERUS BLADDER HEIGHT MOST RECENT VALUE CHOSEN, PELVIS AND UTERUS BLADDER HEIGHT MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='C12011-03']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='C12011-03']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Pelvis and Uterus,NULL,NULL,0,0
13,200012,1, PELVIS AND UTERUS BLADDER LENGTH MOST RECENT VALUE CHOSEN, PELVIS AND UTERUS BLADDER LENGTH MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='C12011-01']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='C12011-01']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Pelvis and Uterus,NULL,NULL,0,0
14,200013,1, PELVIS AND UTERUS BLADDER WIDTH MOST RECENT VALUE CHOSEN, PELVIS AND UTERUS BLADDER WIDTH MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='C12011-02']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='C12011-02']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Pelvis and Uterus,NULL,NULL,0,0
15,200014,1, PELVIS AND UTERUS POST VOID BLADDER HEIGHT MOST RECENT VALUE CHOSEN, PELVIS AND UTERUS POST VOID BLADDER HEIGHT MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='C12011-07']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='C12011-07']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Pelvis and Uterus,NULL,NULL,0,0
16,200015,1, PELVIS AND UTERUS POST VOID BLADDER LENGTH MOST RECENT VALUE CHOSEN, PELVIS AND UTERUS POST VOID BLADDER LENGTH MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='C12011-05']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='C12011-05']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Pelvis and Uterus,NULL,NULL,0,0
17,200016,1, PELVIS AND UTERUS POST VOID BLADDER WIDTH MOST RECENT VALUE CHOSEN, PELVIS AND UTERUS POST VOID BLADDER WIDTH MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='C12011-06']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='C12011-06']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Pelvis and Uterus,NULL,NULL,0,0
18,200017,1, PELVIS AND UTERUS BLADDER VOLUME, PELVIS AND UTERUS BLADDER VOLUME,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='C12011-04']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='C12011-04']/../unit,Pelvis and Uterus,NULL,NULL,0,0
19,200018,1, PELVIS AND UTERUS POST VOID BLADDER VOLUME, PELVIS AND UTERUS POST VOID BLADDER VOLUME,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='C12011-08']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125011']/../item/concept[@codValue='C12011-08']/../unit,Pelvis and Uterus,NULL,NULL,0,0
20,200019,1, OVARIAN FOLLICLE LEFT 1 FOLLICLE DIAMETER FOLLICLE DIAMETER, OVARIAN FOLLICLE LEFT 1 FOLLICLE DIAMETER FOLLICLE DIAMETER,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='1']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='1']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../unit,Ovarian Follicle,NULL,NULL,1,1
21,200020,1, OVARIAN FOLLICLE LEFT 1 FOLLICLE DIAMETER FOLLICLE DIAMETER MEAN MEAN VALUE CHOSEN, OVARIAN FOLLICLE LEFT 1 FOLLICLE DIAMETER FOLLICLE DIAMETER MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='1']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='1']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Ovarian Follicle,NULL,NULL,1,1
22,200021,1, OVARIAN FOLLICLE LEFT 1 VOLUME, OVARIAN FOLLICLE LEFT 1 VOLUME,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='1']/concept[@codValue='12510']/../../item/concept[@codValue='G-D705']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='1']/concept[@codValue='12510']/../../item/concept[@codValue='G-D705']/../unit,Ovarian Follicle,NULL,NULL,1,1
23,200022,1, OVARIAN FOLLICLE LEFT 2 FOLLICLE DIAMETER FOLLICLE DIAMETER, OVARIAN FOLLICLE LEFT 2 FOLLICLE DIAMETER FOLLICLE DIAMETER,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='2']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='2']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../unit,Ovarian Follicle,NULL,NULL,1,1
24,200023,1, OVARIAN FOLLICLE LEFT 2 FOLLICLE DIAMETER FOLLICLE DIAMETER MEAN MEAN VALUE CHOSEN, OVARIAN FOLLICLE LEFT 2 FOLLICLE DIAMETER FOLLICLE DIAMETER MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='2']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='2']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Ovarian Follicle,NULL,NULL,1,1
25,200024,1, OVARIAN FOLLICLE LEFT 2 VOLUME, OVARIAN FOLLICLE LEFT 2 VOLUME,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='2']/concept[@codValue='12510']/../../item/concept[@codValue='G-D705']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='2']/concept[@codValue='12510']/../../item/concept[@codValue='G-D705']/../unit,Ovarian Follicle,NULL,NULL,1,1
26,200025,1, OVARIAN FOLLICLE LEFT 3 FOLLICLE DIAMETER FOLLICLE DIAMETER, OVARIAN FOLLICLE LEFT 3 FOLLICLE DIAMETER FOLLICLE DIAMETER,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='3']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='3']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../unit,Ovarian Follicle,NULL,NULL,1,1
27,200026,1, OVARIAN FOLLICLE LEFT 3 FOLLICLE DIAMETER FOLLICLE DIAMETER MEAN MEAN VALUE CHOSEN, OVARIAN FOLLICLE LEFT 3 FOLLICLE DIAMETER FOLLICLE DIAMETER MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='3']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='3']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Ovarian Follicle,NULL,NULL,1,1
28,200027,1, OVARIAN FOLLICLE LEFT 3 VOLUME, OVARIAN FOLLICLE LEFT 3 VOLUME,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='3']/concept[@codValue='12510']/../../item/concept[@codValue='G-D705']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='3']/concept[@codValue='12510']/../../item/concept[@codValue='G-D705']/../unit,Ovarian Follicle,NULL,NULL,1,1
29,200028,1, OVARIAN FOLLICLE LEFT 4 FOLLICLE DIAMETER FOLLICLE DIAMETER, OVARIAN FOLLICLE LEFT 4 FOLLICLE DIAMETER FOLLICLE DIAMETER,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='4']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='4']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../unit,Ovarian Follicle,NULL,NULL,1,1
30,200029,1, OVARIAN FOLLICLE LEFT 4 FOLLICLE DIAMETER FOLLICLE DIAMETER MEAN MEAN VALUE CHOSEN, OVARIAN FOLLICLE LEFT 4 FOLLICLE DIAMETER FOLLICLE DIAMETER MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='4']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='4']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Ovarian Follicle,NULL,NULL,1,1
31,200030,1, OVARIAN FOLLICLE LEFT 4 VOLUME, OVARIAN FOLLICLE LEFT 4 VOLUME,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='4']/concept[@codValue='12510']/../../item/concept[@codValue='G-D705']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='4']/concept[@codValue='12510']/../../item/concept[@codValue='G-D705']/../unit,Ovarian Follicle,NULL,NULL,1,1
32,200031,1, OVARIAN FOLLICLE LEFT 5 FOLLICLE DIAMETER FOLLICLE DIAMETER, OVARIAN FOLLICLE LEFT 5 FOLLICLE DIAMETER FOLLICLE DIAMETER,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='5']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='5']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../unit,Ovarian Follicle,NULL,NULL,1,1
33,200032,1, OVARIAN FOLLICLE LEFT 5 FOLLICLE DIAMETER FOLLICLE DIAMETER MEAN MEAN VALUE CHOSEN, OVARIAN FOLLICLE LEFT 5 FOLLICLE DIAMETER FOLLICLE DIAMETER MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='5']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='5']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Ovarian Follicle,NULL,NULL,1,1
34,200033,1, OVARIAN FOLLICLE LEFT 5 VOLUME, OVARIAN FOLLICLE LEFT 5 VOLUME,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='5']/concept[@codValue='12510']/../../item/concept[@codValue='G-D705']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='5']/concept[@codValue='12510']/../../item/concept[@codValue='G-D705']/../unit,Ovarian Follicle,NULL,NULL,1,1
35,200034,1, OVARIAN FOLLICLE LEFT 6 FOLLICLE DIAMETER FOLLICLE DIAMETER, OVARIAN FOLLICLE LEFT 6 FOLLICLE DIAMETER FOLLICLE DIAMETER,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='6']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-87600']/../../item/concept[@codValue='125007']/../item[value='6']/concept[@codValue='12510']/../../item/concept[@codValue='11793-7']/../unit,Ovarian Follicle,NULL,NULL,1,1
