DICOMMergeFieldID,MergeFieldID,DICOMSRTemplateID,Name,Description,IsActive,ValueXPath,UnitsXPath,FindingSite,Property,Modifier,HasOBContext,HasLateralityContext
1,300113,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 4 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 4 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='4']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='4']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
1,300114,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 5 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 5 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='5']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='5']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
1,300115,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 6 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 6 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='6']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='6']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
1,300116,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 7 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 7 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='7']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='7']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
1,300117,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 8 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 8 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='8']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='8']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
1,300118,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 9 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 9 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='9']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='9']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
1,300119,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 10 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 10 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='10']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='10']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
1,300120,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 11 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 11 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='11']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='11']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
1,300121,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 12 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 12 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='12']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='12']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
1,300122,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 13 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 13 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='13']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='13']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
1,300123,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 14 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 14 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='14']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='14']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
1,300124,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 15 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 15 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='15']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='15']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
1,300125,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 16 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 16 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='16']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='16']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
1,300126,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 17 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 17 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='17']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='17']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
1,300127,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 18 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 18 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='18']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='18']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
1,300128,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 19 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 19 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='19']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='19']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
1,300129,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 20 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END SYSTOLE APICAL TWO CHAMBER 20 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='20']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='20']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19B']/../../item/concept[@codValue='R-4089A']/../value[@codValue='109070']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
1,300130,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END DIASTOLE APICAL FOUR CHAMBER 1 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END DIASTOLE APICAL FOUR CHAMBER 1 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='1']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19C']/../../item/concept[@codValue='R-4089A']/../value[@codValue='F-32011']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='1']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19C']/../../item/concept[@codValue='R-4089A']/../value[@codValue='F-32011']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
1,300131,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END DIASTOLE APICAL FOUR CHAMBER 2 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END DIASTOLE APICAL FOUR CHAMBER 2 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='2']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19C']/../../item/concept[@codValue='R-4089A']/../value[@codValue='F-32011']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='2']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19C']/../../item/concept[@codValue='R-4089A']/../value[@codValue='F-32011']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
1,300132,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END DIASTOLE APICAL FOUR CHAMBER 3 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END DIASTOLE APICAL FOUR CHAMBER 3 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='3']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19C']/../../item/concept[@codValue='R-4089A']/../value[@codValue='F-32011']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='3']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19C']/../../item/concept[@codValue='R-4089A']/../value[@codValue='F-32011']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
1,300133,1, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END DIASTOLE APICAL FOUR CHAMBER 4 MOST RECENT VALUE CHOSEN, LEFT VENTRICLE LEFT VENTRICLE MOD DIAM LEFT VENTRICLE MOD DIAM END DIASTOLE APICAL FOUR CHAMBER 4 MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='4']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19C']/../../item/concept[@codValue='R-4089A']/../value[@codValue='F-32011']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125200']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-32600']/../../item/concept[@codValue='125007']/../item/concept[@codValue='C12201-01']/../item[value='4']/concept[@codValue='T5203-01']/../../item/concept[@codValue='111031']/../value[@codValue='G-A19C']/../../item/concept[@codValue='R-4089A']/../value[@codValue='F-32011']/../../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Left Ventricle,,,0,0
